省份,运营商,192 号段
陕西,广电,1924928
陕西,广电,1924929
陕西,广电,1925140
陕西,广电,1925141
陕西,广电,1925142
陕西,广电,1925143
陕西,广电,1925144
陕西,广电,1925145
陕西,广电,1925146
陕西,广电,1925147
陕西,广电,1925148
陕西,广电,1925149
陕西,广电,1925290
陕西,广电,1925291
陕西,广电,1925292
陕西,广电,1925293
陕西,广电,1925294
陕西,广电,1925295
陕西,广电,1925296
陕西,广电,1925297
陕西,广电,1925298
陕西,广电,1925299
陕西,广电,1925500
陕西,广电,1925501
陕西,广电,1925502
陕西,广电,1925503
陕西,广电,1925504
陕西,广电,1925505
陕西,广电,1925506
陕西,广电,1925507
陕西,广电,1925508
陕西,广电,1925509
陕西,广电,1926140
陕西,广电,1926141
陕西,广电,1926142
陕西,广电,1926143
陕西,广电,1926144
陕西,广电,1926145
陕西,广电,1926146
陕西,广电,1926147
陕西,广电,1926148
陕西,广电,1926149
陕西,广电,1926290
陕西,广电,1926291
陕西,广电,1926292
陕西,广电,1926293
陕西,广电,1926294
陕西,广电,1926295
陕西,广电,1926296
陕西,广电,1926297
陕西,广电,1926298
陕西,广电,1926299
陕西,广电,1926500
陕西,广电,1926501
陕西,广电,1926502
陕西,广电,1926503
陕西,广电,1926504
陕西,广电,1926505
陕西,广电,1926506
陕西,广电,1926507
陕西,广电,1926508
陕西,广电,1926509
陕西,广电,1927290
陕西,广电,1927291
陕西,广电,1927292
陕西,广电,1927293
陕西,广电,1927294
陕西,广电,1927295
陕西,广电,1927296
陕西,广电,1927297
陕西,广电,1927298
陕西,广电,1927299
陕西,广电,1927910
陕西,广电,1927911
陕西,广电,1927912
陕西,广电,1927913
陕西,广电,1927914
陕西,广电,1927915
陕西,广电,1927916
陕西,广电,1927917
陕西,广电,1927918
陕西,广电,1927919
陕西,广电,1927940
陕西,广电,1927941
陕西,广电,1927942
陕西,广电,1927943
陕西,广电,1927944
陕西,广电,1927945
陕西,广电,1927946
陕西,广电,1927947
陕西,广电,1927948
陕西,广电,1927949
陕西,广电,1928290
陕西,广电,1928291
陕西,广电,1928292
陕西,广电,1928293
陕西,广电,1928294
陕西,广电,1928295
陕西,广电,1928296
陕西,广电,1928297
陕西,广电,1928298
陕西,广电,1928299
陕西,广电,1928440
陕西,广电,1928441
陕西,广电,1928442
陕西,广电,1928443
陕西,广电,1928444
陕西,广电,1928445
陕西,广电,1928446
陕西,广电,1928447
陕西,广电,1928448
陕西,广电,1928449
陕西,广电,1928800
陕西,广电,1928801
陕西,广电,1928802
陕西,广电,1928803
陕西,广电,1928804
陕西,广电,1928805
陕西,广电,1928806
陕西,广电,1928807
陕西,广电,1928808
陕西,广电,1928809
陕西,广电,1928810
陕西,广电,1928811
陕西,广电,1928812
陕西,广电,1928813
陕西,广电,1928814
陕西,广电,1928815
陕西,广电,1928816
陕西,广电,1928817
陕西,广电,1928818
陕西,广电,1928819
陕西,广电,1928910
陕西,广电,1928911
陕西,广电,1928912
陕西,广电,1928913
陕西,广电,1928914
陕西,广电,1928915
陕西,广电,1928916
陕西,广电,1928917
陕西,广电,1928918
陕西,广电,1928919
陕西,广电,1928930
陕西,广电,1928931
陕西,广电,1928932
陕西,广电,1928933
陕西,广电,1928934
陕西,广电,1928935
陕西,广电,1928936
陕西,广电,1928937
陕西,广电,1928938
陕西,广电,1928939
陕西,广电,1928940
陕西,广电,1928941
陕西,广电,1928942
陕西,广电,1928943
陕西,广电,1928944
陕西,广电,1928945
陕西,广电,1928946
陕西,广电,1928947
陕西,广电,1928948
陕西,广电,1928949
陕西,广电,1929030
陕西,广电,1929031
陕西,广电,1929032
陕西,广电,1929033
陕西,广电,1929034
陕西,广电,1929035
陕西,广电,1929036
陕西,广电,1929037
陕西,广电,1929038
陕西,广电,1929039
陕西,广电,1929290
陕西,广电,1929291
陕西,广电,1929292
陕西,广电,1929293
陕西,广电,1929294
陕西,广电,1929295
陕西,广电,1929296
陕西,广电,1929297
陕西,广电,1929298
陕西,广电,1929299
陕西,广电,1929480
陕西,广电,1929481
陕西,广电,1929482
陕西,广电,1929483
陕西,广电,1929484
陕西,广电,1929485
陕西,广电,1929486
陕西,广电,1929487
陕西,广电,1929488
陕西,广电,1929489
陕西,广电,1929760
陕西,广电,1929761
陕西,广电,1929762
陕西,广电,1929763
陕西,广电,1929764
陕西,广电,1929765
陕西,广电,1929766
陕西,广电,1929767
陕西,广电,1929768
陕西,广电,1929769
陕西,广电,1929820
陕西,广电,1929821
陕西,广电,1929822
陕西,广电,1929823
陕西,广电,1929824
陕西,广电,1929825
陕西,广电,1929826
陕西,广电,1929827
陕西,广电,1929828
陕西,广电,1929829
陕西,广电,1929900
陕西,广电,1929901
陕西,广电,1929902
陕西,广电,1929903
陕西,广电,1929904
陕西,广电,1929905
陕西,广电,1929906
陕西,广电,1929907
陕西,广电,1929908
陕西,广电,1929909
陕西,广电,1929910
陕西,广电,1929911
陕西,广电,1929912
陕西,广电,1929913
陕西,广电,1929914
陕西,广电,1929915
陕西,广电,1929916
陕西,广电,1929917
陕西,广电,1929918
陕西,广电,1929919
陕西,广电,1929930
陕西,广电,1929931
陕西,广电,1929932
陕西,广电,1929933
陕西,广电,1929934
陕西,广电,1929935
陕西,广电,1929936
陕西,广电,1929937
陕西,广电,1929938
陕西,广电,1929939
