省份,运营商,192 号段
贵州,广电,1923897
贵州,广电,1923898
贵州,广电,1923899
贵州,广电,1924190
贵州,广电,1924191
贵州,广电,1924192
贵州,广电,1924193
贵州,广电,1924194
贵州,广电,1924195
贵州,广电,1924196
贵州,广电,1924197
贵州,广电,1924198
贵州,广电,1924199
贵州,广电,1924850
贵州,广电,1924851
贵州,广电,1924852
贵州,广电,1924853
贵州,广电,1924854
贵州,广电,1924855
贵州,广电,1924856
贵州,广电,1924857
贵州,广电,1924858
贵州,广电,1924859
贵州,广电,1924860
贵州,广电,1924861
贵州,广电,1924862
贵州,广电,1924863
贵州,广电,1924864
贵州,广电,1924865
贵州,广电,1924866
贵州,广电,1924867
贵州,广电,1924868
贵州,广电,1924869
贵州,广电,1927400
贵州,广电,1927401
贵州,广电,1927402
贵州,广电,1927403
贵州,广电,1927404
贵州,广电,1927405
贵州,广电,1927406
贵州,广电,1927407
贵州,广电,1927408
贵州,广电,1927409
贵州,广电,1927850
贵州,广电,1927851
贵州,广电,1927852
贵州,广电,1927853
贵州,广电,1927854
贵州,广电,1927855
贵州,广电,1927856
贵州,广电,1927857
贵州,广电,1927858
贵州,广电,1927859
贵州,广电,1927860
贵州,广电,1927861
贵州,广电,1927862
贵州,广电,1927863
贵州,广电,1927864
贵州,广电,1927865
贵州,广电,1927866
贵州,广电,1927867
贵州,广电,1927868
贵州,广电,1927869
贵州,广电,1928400
贵州,广电,1928401
贵州,广电,1928402
贵州,广电,1928403
贵州,广电,1928404
贵州,广电,1928405
贵州,广电,1928406
贵州,广电,1928407
贵州,广电,1928408
贵州,广电,1928409
贵州,广电,1928820
贵州,广电,1928821
贵州,广电,1928822
贵州,广电,1928823
贵州,广电,1928824
贵州,广电,1928825
贵州,广电,1928826
贵州,广电,1928827
贵州,广电,1928828
贵州,广电,1928829
贵州,广电,1928830
贵州,广电,1928831
贵州,广电,1928832
贵州,广电,1928833
贵州,广电,1928834
贵州,广电,1928835
贵州,广电,1928836
贵州,广电,1928837
贵州,广电,1928838
贵州,广电,1928839
贵州,广电,1928840
贵州,广电,1928841
贵州,广电,1928842
贵州,广电,1928843
贵州,广电,1928844
贵州,广电,1928845
贵州,广电,1928846
贵州,广电,1928847
贵州,广电,1928848
贵州,广电,1928849
贵州,广电,1928850
贵州,广电,1928851
贵州,广电,1928852
贵州,广电,1928853
贵州,广电,1928854
贵州,广电,1928855
贵州,广电,1928856
贵州,广电,1928857
贵州,广电,1928858
贵州,广电,1928859
贵州,广电,1928860
贵州,广电,1928861
贵州,广电,1928862
贵州,广电,1928863
贵州,广电,1928864
贵州,广电,1928865
贵州,广电,1928866
贵州,广电,1928867
贵州,广电,1928868
贵州,广电,1928869
贵州,广电,1929400
贵州,广电,1929401
贵州,广电,1929402
贵州,广电,1929403
贵州,广电,1929404
贵州,广电,1929405
贵州,广电,1929406
贵州,广电,1929407
贵州,广电,1929408
贵州,广电,1929409
贵州,广电,1929830
贵州,广电,1929831
贵州,广电,1929832
贵州,广电,1929833
贵州,广电,1929834
贵州,广电,1929835
贵州,广电,1929836
贵州,广电,1929837
贵州,广电,1929838
贵州,广电,1929839
贵州,广电,1929850
贵州,广电,1929851
贵州,广电,1929852
贵州,广电,1929853
贵州,广电,1929854
贵州,广电,1929855
贵州,广电,1929856
贵州,广电,1929857
贵州,广电,1929858
贵州,广电,1929859
贵州,广电,1929860
贵州,广电,1929861
贵州,广电,1929862
贵州,广电,1929863
贵州,广电,1929864
贵州,广电,1929865
贵州,广电,1929866
贵州,广电,1929867
贵州,广电,1929868
贵州,广电,1929869
