省份,运营商,192 号段
湖北,广电,1927719
湖北,广电,1927720
湖北,广电,1927721
湖北,广电,1927722
湖北,广电,1927723
湖北,广电,1927724
湖北,广电,1927725
湖北,广电,1927726
湖北,广电,1927727
湖北,广电,1927728
湖北,广电,1927729
湖北,广电,1928010
湖北,广电,1928011
湖北,广电,1928012
湖北,广电,1928013
湖北,广电,1928014
湖北,广电,1928015
湖北,广电,1928016
湖北,广电,1928017
湖北,广电,1928018
湖北,广电,1928019
湖北,广电,1928270
湖北,广电,1928271
湖北,广电,1928272
湖北,广电,1928273
湖北,广电,1928274
湖北,广电,1928275
湖北,广电,1928276
湖北,广电,1928277
湖北,广电,1928278
湖北,广电,1928279
湖北,广电,1928700
湖北,广电,1928701
湖北,广电,1928702
湖北,广电,1928703
湖北,广电,1928704
湖北,广电,1928705
湖北,广电,1928706
湖北,广电,1928707
湖北,广电,1928708
湖北,广电,1928709
湖北,广电,1928710
湖北,广电,1928711
湖北,广电,1928712
湖北,广电,1928713
湖北,广电,1928714
湖北,广电,1928715
湖北,广电,1928716
湖北,广电,1928717
湖北,广电,1928718
湖北,广电,1928719
湖北,广电,1928720
湖北,广电,1928721
湖北,广电,1928722
湖北,广电,1928723
湖北,广电,1928724
湖北,广电,1928725
湖北,广电,1928726
湖北,广电,1928727
湖北,广电,1928728
湖北,广电,1928729
湖北,广电,1929270
湖北,广电,1929271
湖北,广电,1929272
湖北,广电,1929273
湖北,广电,1929274
湖北,广电,1929275
湖北,广电,1929276
湖北,广电,1929277
湖北,广电,1929278
湖北,广电,1929279
湖北,广电,1929700
湖北,广电,1929701
湖北,广电,1929702
湖北,广电,1929703
湖北,广电,1929704
湖北,广电,1929705
湖北,广电,1929706
湖北,广电,1929707
湖北,广电,1929708
湖北,广电,1929709
湖北,广电,1929710
湖北,广电,1929711
湖北,广电,1929712
湖北,广电,1929713
湖北,广电,1929714
湖北,广电,1929715
湖北,广电,1929716
湖北,广电,1929717
湖北,广电,1929718
湖北,广电,1929719
湖北,广电,1929720
湖北,广电,1929721
湖北,广电,1929722
湖北,广电,1929723
湖北,广电,1929724
湖北,广电,1929725
湖北,广电,1929726
湖北,广电,1929727
湖北,广电,1929728
湖北,广电,1929729
