省份,运营商,192 号段
福建,广电,1923684
福建,广电,1923685
福建,广电,1923686
福建,广电,1923687
福建,广电,1923688
福建,广电,1923689
福建,广电,1924260
福建,广电,1924261
福建,广电,1924262
福建,广电,1924263
福建,广电,1924264
福建,广电,1924265
福建,广电,1924266
福建,广电,1924267
福建,广电,1924268
福建,广电,1924269
福建,广电,1924590
福建,广电,1924591
福建,广电,1924592
福建,广电,1924593
福建,广电,1924594
福建,广电,1924595
福建,广电,1924596
福建,广电,1924597
福建,广电,1924598
福建,广电,1924599
福建,广电,1924600
福建,广电,1924601
福建,广电,1924602
福建,广电,1924603
福建,广电,1924604
福建,广电,1924605
福建,广电,1924606
福建,广电,1924607
福建,广电,1924608
福建,广电,1924609
福建,广电,1925490
福建,广电,1925491
福建,广电,1925492
福建,广电,1925493
福建,广电,1925494
福建,广电,1925495
福建,广电,1925496
福建,广电,1925497
福建,广电,1925498
福建,广电,1925499
福建,广电,1925590
福建,广电,1925591
福建,广电,1925592
福建,广电,1925593
福建,广电,1925594
福建,广电,1925595
福建,广电,1925596
福建,广电,1925597
福建,广电,1925598
福建,广电,1925599
福建,广电,1926490
福建,广电,1926491
福建,广电,1926492
福建,广电,1926493
福建,广电,1926494
福建,广电,1926495
福建,广电,1926496
福建,广电,1926497
福建,广电,1926498
福建,广电,1926499
福建,广电,1926590
福建,广电,1926591
福建,广电,1926592
福建,广电,1926593
福建,广电,1926594
福建,广电,1926595
福建,广电,1926596
福建,广电,1926597
福建,广电,1926598
福建,广电,1926599
福建,广电,1927480
福建,广电,1927481
福建,广电,1927482
福建,广电,1927483
福建,广电,1927484
福建,广电,1927485
福建,广电,1927486
福建,广电,1927487
福建,广电,1927488
福建,广电,1927489
福建,广电,1927490
福建,广电,1927491
福建,广电,1927492
福建,广电,1927493
福建,广电,1927494
福建,广电,1927495
福建,广电,1927496
福建,广电,1927497
福建,广电,1927498
福建,广电,1927499
福建,广电,1927590
福建,广电,1927591
福建,广电,1927592
福建,广电,1927593
福建,广电,1927594
福建,广电,1927595
福建,广电,1927596
福建,广电,1927597
福建,广电,1927598
福建,广电,1927599
福建,广电,1927690
福建,广电,1927691
福建,广电,1927692
福建,广电,1927693
福建,广电,1927694
福建,广电,1927695
福建,广电,1927696
福建,广电,1927697
福建,广电,1927698
福建,广电,1927699
福建,广电,1928590
福建,广电,1928591
福建,广电,1928592
福建,广电,1928593
福建,广电,1928594
福建,广电,1928595
福建,广电,1928596
福建,广电,1928597
福建,广电,1928598
福建,广电,1928599
福建,广电,1929590
福建,广电,1929591
福建,广电,1929592
福建,广电,1929593
福建,广电,1929594
福建,广电,1929595
福建,广电,1929596
福建,广电,1929597
福建,广电,1929598
福建,广电,1929599
