省份,运营商,192 号段
上海,广电,1924121
上海,广电,1924122
上海,广电,1924123
上海,广电,1924124
上海,广电,1924125
上海,广电,1924126
上海,广电,1924127
上海,广电,1924128
上海,广电,1924129
上海,广电,1924210
上海,广电,1924211
上海,广电,1924212
上海,广电,1924213
上海,广电,1924214
上海,广电,1924215
上海,广电,1924216
上海,广电,1924217
上海,广电,1924218
上海,广电,1924219
上海,广电,1924440
上海,广电,1924441
上海,广电,1924442
上海,广电,1924443
上海,广电,1924444
上海,广电,1924445
上海,广电,1924446
上海,广电,1924447
上海,广电,1924448
上海,广电,1924449
上海,广电,1925120
上海,广电,1925121
上海,广电,1925122
上海,广电,1925123
上海,广电,1925124
上海,广电,1925125
上海,广电,1925126
上海,广电,1925127
上海,广电,1925128
上海,广电,1925129
上海,广电,1925210
上海,广电,1925211
上海,广电,1925212
上海,广电,1925213
上海,广电,1925214
上海,广电,1925215
上海,广电,1925216
上海,广电,1925217
上海,广电,1925218
上海,广电,1925219
上海,广电,1926120
上海,广电,1926121
上海,广电,1926122
上海,广电,1926123
上海,广电,1926124
上海,广电,1926125
上海,广电,1926126
上海,广电,1926127
上海,广电,1926128
上海,广电,1926129
上海,广电,1926210
上海,广电,1926211
上海,广电,1926212
上海,广电,1926213
上海,广电,1926214
上海,广电,1926215
上海,广电,1926216
上海,广电,1926217
上海,广电,1926218
上海,广电,1926219
上海,广电,1927150
上海,广电,1927151
上海,广电,1927152
上海,广电,1927153
上海,广电,1927154
上海,广电,1927155
上海,广电,1927156
上海,广电,1927157
上海,广电,1927158
上海,广电,1927159
上海,广电,1927210
上海,广电,1927211
上海,广电,1927212
上海,广电,1927213
上海,广电,1927214
上海,广电,1927215
上海,广电,1927216
上海,广电,1927217
上海,广电,1927218
上海,广电,1927219
上海,广电,1927980
上海,广电,1927981
上海,广电,1927982
上海,广电,1927983
上海,广电,1927984
上海,广电,1927985
上海,广电,1927986
上海,广电,1927987
上海,广电,1927988
上海,广电,1927989
上海,广电,1927990
上海,广电,1927991
上海,广电,1927992
上海,广电,1927993
上海,广电,1927994
上海,广电,1927995
上海,广电,1927996
上海,广电,1927997
上海,广电,1927998
上海,广电,1927999
上海,广电,1928000
上海,广电,1928001
上海,广电,1928002
上海,广电,1928003
上海,广电,1928004
上海,广电,1928005
上海,广电,1928006
上海,广电,1928007
上海,广电,1928008
上海,广电,1928009
上海,广电,1928040
上海,广电,1928041
上海,广电,1928042
上海,广电,1928043
上海,广电,1928044
上海,广电,1928045
上海,广电,1928046
上海,广电,1928047
上海,广电,1928048
上海,广电,1928049
上海,广电,1928070
上海,广电,1928071
上海,广电,1928072
上海,广电,1928073
上海,广电,1928074
上海,广电,1928075
上海,广电,1928076
上海,广电,1928077
上海,广电,1928078
上海,广电,1928079
上海,广电,1928210
上海,广电,1928211
上海,广电,1928212
上海,广电,1928213
上海,广电,1928214
上海,广电,1928215
上海,广电,1928216
上海,广电,1928217
上海,广电,1928218
上海,广电,1928219
上海,广电,1928320
上海,广电,1928321
上海,广电,1928322
上海,广电,1928323
上海,广电,1928324
上海,广电,1928325
上海,广电,1928326
上海,广电,1928327
上海,广电,1928328
上海,广电,1928329
上海,广电,1929210
上海,广电,1929211
上海,广电,1929212
上海,广电,1929213
上海,广电,1929214
上海,广电,1929215
上海,广电,1929216
上海,广电,1929217
上海,广电,1929218
上海,广电,1929219
上海,广电,1929320
上海,广电,1929321
上海,广电,1929322
上海,广电,1929323
上海,广电,1929324
上海,广电,1929325
上海,广电,1929326
上海,广电,1929327
上海,广电,1929328
上海,广电,1929329
上海,广电,1929640
上海,广电,1929641
上海,广电,1929642
上海,广电,1929643
上海,广电,1929644
上海,广电,1929645
上海,广电,1929646
上海,广电,1929647
上海,广电,1929648
上海,广电,1929649
上海,广电,1929920
上海,广电,1929921
上海,广电,1929922
上海,广电,1929923
上海,广电,1929924
上海,广电,1929925
上海,广电,1929926
上海,广电,1929927
上海,广电,1929928
上海,广电,1929929
上海,广电,1929980
上海,广电,1929981
上海,广电,1929982
上海,广电,1929983
上海,广电,1929984
上海,广电,1929985
上海,广电,1929986
上海,广电,1929987
上海,广电,1929988
上海,广电,1929989
