省份,运营商,192 号段
广东,广电,1922731
广东,广电,1922732
广东,广电,1922733
广东,广电,1922734
广东,广电,1922735
广东,广电,1922736
广东,广电,1922737
广东,广电,1922738
广东,广电,1922739
广东,广电,1922750
广东,广电,1922751
广东,广电,1922752
广东,广电,1922753
广东,广电,1922754
广东,广电,1922755
广东,广电,1922756
广东,广电,1922757
广东,广电,1922758
广东,广电,1922759
广东,广电,1922760
广东,广电,1922761
广东,广电,1922762
广东,广电,1922763
广东,广电,1922764
广东,广电,1922765
广东,广电,1922766
广东,广电,1922767
广东,广电,1922768
广东,广电,1922769
广东,广电,1922780
广东,广电,1922781
广东,广电,1922782
广东,广电,1922783
广东,广电,1922784
广东,广电,1922785
广东,广电,1922786
广东,广电,1922787
广东,广电,1922788
广东,广电,1922789
广东,广电,1922800
广东,广电,1922801
广东,广电,1922802
广东,广电,1922803
广东,广电,1922804
广东,广电,1922805
广东,广电,1922806
广东,广电,1922807
广东,广电,1922808
广东,广电,1922809
广东,广电,1922890
广东,广电,1922891
广东,广电,1922892
广东,广电,1922893
广东,广电,1922894
广东,广电,1922895
广东,广电,1922896
广东,广电,1922897
广东,广电,1922898
广东,广电,1922899
广东,广电,1922960
广东,广电,1922961
广东,广电,1922962
广东,广电,1922963
广东,广电,1922964
广东,广电,1922965
广东,广电,1922966
广东,广电,1922967
广东,广电,1922968
广东,广电,1922969
广东,广电,1923010
广东,广电,1923011
广东,广电,1923012
广东,广电,1923013
广东,广电,1923014
广东,广电,1923015
广东,广电,1923016
广东,广电,1923017
广东,广电,1923018
广东,广电,1923019
广东,广电,1923020
广东,广电,1923021
广东,广电,1923022
广东,广电,1923023
广东,广电,1923024
广东,广电,1923025
广东,广电,1923026
广东,广电,1923027
广东,广电,1923028
广东,广电,1923029
广东,广电,1923030
广东,广电,1923031
广东,广电,1923032
广东,广电,1923033
广东,广电,1923034
广东,广电,1923035
广东,广电,1923036
广东,广电,1923037
广东,广电,1923038
广东,广电,1923039
广东,广电,1923040
广东,广电,1923041
广东,广电,1923042
广东,广电,1923043
广东,广电,1923044
广东,广电,1923045
广东,广电,1923046
广东,广电,1923047
广东,广电,1923048
广东,广电,1923049
广东,广电,1923080
广东,广电,1923081
广东,广电,1923082
广东,广电,1923083
广东,广电,1923084
广东,广电,1923085
广东,广电,1923086
广东,广电,1923087
广东,广电,1923088
广东,广电,1923089
广东,广电,1923090
广东,广电,1923091
广东,广电,1923092
广东,广电,1923093
广东,广电,1923094
广东,广电,1923095
广东,广电,1923096
广东,广电,1923097
广东,广电,1923098
广东,广电,1923099
广东,广电,1923130
广东,广电,1923131
广东,广电,1923132
广东,广电,1923133
广东,广电,1923134
广东,广电,1923135
广东,广电,1923136
广东,广电,1923137
广东,广电,1923138
广东,广电,1923139
广东,广电,1923200
广东,广电,1923201
广东,广电,1923202
广东,广电,1923203
广东,广电,1923204
广东,广电,1923205
广东,广电,1923206
广东,广电,1923207
广东,广电,1923208
广东,广电,1923209
广东,广电,1923660
广东,广电,1923661
广东,广电,1923662
广东,广电,1923663
广东,广电,1923664
广东,广电,1923665
广东,广电,1923666
广东,广电,1923667
广东,广电,1923668
广东,广电,1923669
广东,广电,1923750
广东,广电,1923751
广东,广电,1923752
广东,广电,1923753
广东,广电,1923754
广东,广电,1923755
广东,广电,1923756
广东,广电,1923757
广东,广电,1923758
广东,广电,1923759
广东,广电,1923760
广东,广电,1923761
广东,广电,1923762
广东,广电,1923763
广东,广电,1923764
广东,广电,1923765
广东,广电,1923766
广东,广电,1923767
广东,广电,1923768
广东,广电,1923769
广东,广电,1924000
广东,广电,1924001
广东,广电,1924002
广东,广电,1924003
广东,广电,1924004
广东,广电,1924005
广东,广电,1924006
广东,广电,1924007
广东,广电,1924008
广东,广电,1924009
广东,广电,1924010
广东,广电,1924011
广东,广电,1924012
广东,广电,1924013
广东,广电,1924014
广东,广电,1924015
广东,广电,1924016
广东,广电,1924017
广东,广电,1924018
广东,广电,1924019
广东,广电,1924020
广东,广电,1924021
广东,广电,1924022
广东,广电,1924023
广东,广电,1924024
广东,广电,1924025
广东,广电,1924026
广东,广电,1924027
广东,广电,1924028
广东,广电,1924029
广东,广电,1924160
广东,广电,1924161
广东,广电,1924162
广东,广电,1924163
广东,广电,1924164
广东,广电,1924165
广东,广电,1924166
广东,广电,1924167
广东,广电,1924168
广东,广电,1924169
广东,广电,1924170
广东,广电,1924171
广东,广电,1924172
广东,广电,1924173
广东,广电,1924174
广东,广电,1924175
广东,广电,1924176
广东,广电,1924177
广东,广电,1924178
广东,广电,1924179
广东,广电,1924200
广东,广电,1924201
广东,广电,1924202
广东,广电,1924203
广东,广电,1924204
广东,广电,1924205
广东,广电,1924206
广东,广电,1924207
广东,广电,1924208
广东,广电,1924209
广东,广电,1924660
广东,广电,1924661
广东,广电,1924662
广东,广电,1924663
广东,广电,1924664
广东,广电,1924665
广东,广电,1924666
广东,广电,1924667
广东,广电,1924668
广东,广电,1924669
广东,广电,1924750
广东,广电,1924751
广东,广电,1924752
广东,广电,1924753
广东,广电,1924754
广东,广电,1924755
广东,广电,1924756
广东,广电,1924757
广东,广电,1924758
广东,广电,1924759
广东,广电,1924760
广东,广电,1924761
广东,广电,1924762
广东,广电,1924763
广东,广电,1924764
广东,广电,1924765
广东,广电,1924766
广东,广电,1924767
广东,广电,1924768
广东,广电,1924769
广东,广电,1925040
广东,广电,1925041
广东,广电,1925042
广东,广电,1925043
广东,广电,1925044
广东,广电,1925045
广东,广电,1925046
广东,广电,1925047
广东,广电,1925048
广东,广电,1925049
广东,广电,1925050
广东,广电,1925051
广东,广电,1925052
广东,广电,1925053
广东,广电,1925054
广东,广电,1925055
广东,广电,1925056
广东,广电,1925057
广东,广电,1925058
广东,广电,1925059
广东,广电,1925060
广东,广电,1925061
广东,广电,1925062
广东,广电,1925063
广东,广电,1925064
广东,广电,1925065
广东,广电,1925066
广东,广电,1925067
广东,广电,1925068
广东,广电,1925069
广东,广电,1925200
广东,广电,1925201
广东,广电,1925202
广东,广电,1925203
广东,广电,1925204
广东,广电,1925205
广东,广电,1925206
广东,广电,1925207
广东,广电,1925208
广东,广电,1925209
广东,广电,1925220
广东,广电,1925221
广东,广电,1925222
广东,广电,1925223
广东,广电,1925224
广东,广电,1925225
广东,广电,1925226
广东,广电,1925227
广东,广电,1925228
广东,广电,1925229
广东,广电,1925660
广东,广电,1925661
广东,广电,1925662
广东,广电,1925663
广东,广电,1925664
广东,广电,1925665
广东,广电,1925666
广东,广电,1925667
广东,广电,1925668
广东,广电,1925669
广东,广电,1925750
广东,广电,1925751
广东,广电,1925752
广东,广电,1925753
广东,广电,1925754
广东,广电,1925755
广东,广电,1925756
广东,广电,1925757
广东,广电,1925758
广东,广电,1925759
广东,广电,1925760
广东,广电,1925761
广东,广电,1925762
广东,广电,1925763
广东,广电,1925764
广东,广电,1925765
广东,广电,1925766
广东,广电,1925767
广东,广电,1925768
广东,广电,1925769
广东,广电,1925840
广东,广电,1925841
广东,广电,1925842
广东,广电,1925843
广东,广电,1925844
广东,广电,1925845
广东,广电,1925846
广东,广电,1925847
广东,广电,1925848
广东,广电,1925849
广东,广电,1925850
广东,广电,1925851
广东,广电,1925852
广东,广电,1925853
广东,广电,1925854
广东,广电,1925855
广东,广电,1925856
广东,广电,1925857
广东,广电,1925858
广东,广电,1925859
广东,广电,1926040
广东,广电,1926041
广东,广电,1926042
广东,广电,1926043
广东,广电,1926044
广东,广电,1926045
广东,广电,1926046
广东,广电,1926047
广东,广电,1926048
广东,广电,1926049
广东,广电,1926050
广东,广电,1926051
广东,广电,1926052
广东,广电,1926053
广东,广电,1926054
广东,广电,1926055
广东,广电,1926056
广东,广电,1926057
广东,广电,1926058
广东,广电,1926059
广东,广电,1926060
广东,广电,1926061
广东,广电,1926062
广东,广电,1926063
广东,广电,1926064
广东,广电,1926065
广东,广电,1926066
广东,广电,1926067
广东,广电,1926068
广东,广电,1926069
广东,广电,1926200
广东,广电,1926201
广东,广电,1926202
广东,广电,1926203
广东,广电,1926204
广东,广电,1926205
广东,广电,1926206
广东,广电,1926207
广东,广电,1926208
广东,广电,1926209
广东,广电,1926400
广东,广电,1926401
广东,广电,1926402
广东,广电,1926403
广东,广电,1926404
广东,广电,1926405
广东,广电,1926406
广东,广电,1926407
广东,广电,1926408
广东,广电,1926409
广东,广电,1926460
广东,广电,1926461
广东,广电,1926462
广东,广电,1926463
广东,广电,1926464
广东,广电,1926465
广东,广电,1926466
广东,广电,1926467
广东,广电,1926468
广东,广电,1926469
广东,广电,1926660
广东,广电,1926661
广东,广电,1926662
广东,广电,1926663
广东,广电,1926664
广东,广电,1926665
广东,广电,1926666
广东,广电,1926667
广东,广电,1926668
广东,广电,1926669
广东,广电,1926750
广东,广电,1926751
广东,广电,1926752
广东,广电,1926753
广东,广电,1926754
广东,广电,1926755
广东,广电,1926756
广东,广电,1926757
广东,广电,1926758
广东,广电,1926759
广东,广电,1926760
广东,广电,1926761
广东,广电,1926762
广东,广电,1926763
广东,广电,1926764
广东,广电,1926765
广东,广电,1926766
广东,广电,1926767
广东,广电,1926768
广东,广电,1926769
广东,广电,1926870
广东,广电,1926871
广东,广电,1926872
广东,广电,1926873
广东,广电,1926874
广东,广电,1926875
广东,广电,1926876
广东,广电,1926877
广东,广电,1926878
广东,广电,1926879
广东,广电,1927000
广东,广电,1927001
广东,广电,1927002
广东,广电,1927003
广东,广电,1927004
广东,广电,1927005
广东,广电,1927006
广东,广电,1927007
广东,广电,1927008
广东,广电,1927009
广东,广电,1927010
广东,广电,1927011
广东,广电,1927012
广东,广电,1927013
广东,广电,1927014
广东,广电,1927015
广东,广电,1927016
广东,广电,1927017
广东,广电,1927018
广东,广电,1927019
广东,广电,1927020
广东,广电,1927021
广东,广电,1927022
广东,广电,1927023
广东,广电,1927024
广东,广电,1927025
广东,广电,1927026
广东,广电,1927027
广东,广电,1927028
广东,广电,1927029
广东,广电,1927030
广东,广电,1927031
广东,广电,1927032
广东,广电,1927033
广东,广电,1927034
广东,广电,1927035
广东,广电,1927036
广东,广电,1927037
广东,广电,1927038
广东,广电,1927039
广东,广电,1927040
广东,广电,1927041
广东,广电,1927042
广东,广电,1927043
广东,广电,1927044
广东,广电,1927045
广东,广电,1927046
广东,广电,1927047
广东,广电,1927048
广东,广电,1927049
广东,广电,1927200
广东,广电,1927201
广东,广电,1927202
广东,广电,1927203
广东,广电,1927204
广东,广电,1927205
广东,广电,1927206
广东,广电,1927207
广东,广电,1927208
广东,广电,1927209
广东,广电,1927660
广东,广电,1927661
广东,广电,1927662
广东,广电,1927663
广东,广电,1927664
广东,广电,1927665
广东,广电,1927666
广东,广电,1927667
广东,广电,1927668
广东,广电,1927669
广东,广电,1927750
广东,广电,1927751
广东,广电,1927752
广东,广电,1927753
广东,广电,1927754
广东,广电,1927755
广东,广电,1927756
广东,广电,1927757
广东,广电,1927758
广东,广电,1927759
广东,广电,1927760
广东,广电,1927761
广东,广电,1927762
广东,广电,1927763
广东,广电,1927764
广东,广电,1927765
广东,广电,1927766
广东,广电,1927767
广东,广电,1927768
广东,广电,1927769
广东,广电,1927876
广东,广电,1928200
广东,广电,1928201
广东,广电,1928202
广东,广电,1928203
广东,广电,1928204
广东,广电,1928205
广东,广电,1928206
广东,广电,1928207
广东,广电,1928208
广东,广电,1928209
广东,广电,1928750
广东,广电,1928751
广东,广电,1928752
广东,广电,1928753
广东,广电,1928754
广东,广电,1928755
广东,广电,1928756
广东,广电,1928757
广东,广电,1928758
广东,广电,1928759
广东,广电,1928760
广东,广电,1928761
广东,广电,1928762
广东,广电,1928763
广东,广电,1928764
广东,广电,1928765
广东,广电,1928766
广东,广电,1928767
广东,广电,1928768
广东,广电,1928769
广东,广电,1928876
广东,广电,1929200
广东,广电,1929201
广东,广电,1929202
广东,广电,1929203
广东,广电,1929204
广东,广电,1929205
广东,广电,1929206
广东,广电,1929207
广东,广电,1929208
广东,广电,1929209
