省份,运营商,192 号段
广西,广电,1927776
广西,广电,1927777
广西,广电,1927778
广西,广电,1927779
广西,广电,1927780
广西,广电,1927781
广西,广电,1927782
广西,广电,1927783
广西,广电,1927784
广西,广电,1927785
广西,广电,1927786
广西,广电,1927787
广西,广电,1927788
广西,广电,1927789
广西,广电,1928670
广西,广电,1928671
广西,广电,1928672
广西,广电,1928673
广西,广电,1928674
广西,广电,1928675
广西,广电,1928676
广西,广电,1928677
广西,广电,1928678
广西,广电,1928679
广西,广电,1928770
广西,广电,1928771
广西,广电,1928772
广西,广电,1928773
广西,广电,1928774
广西,广电,1928775
广西,广电,1928776
广西,广电,1928777
广西,广电,1928778
广西,广电,1928779
广西,广电,1928780
广西,广电,1928781
广西,广电,1928782
广西,广电,1928783
广西,广电,1928784
广西,广电,1928785
广西,广电,1928786
广西,广电,1928787
广西,广电,1928788
广西,广电,1928789
广西,广电,1928980
广西,广电,1928981
广西,广电,1928982
广西,广电,1928983
广西,广电,1928984
广西,广电,1928985
广西,广电,1928986
广西,广电,1928987
广西,广电,1928988
广西,广电,1928989
广西,广电,1929670
广西,广电,1929671
广西,广电,1929672
广西,广电,1929673
广西,广电,1929674
广西,广电,1929675
广西,广电,1929676
广西,广电,1929677
广西,广电,1929678
广西,广电,1929679
广西,广电,1929770
广西,广电,1929771
广西,广电,1929772
广西,广电,1929773
广西,广电,1929774
广西,广电,1929775
广西,广电,1929776
广西,广电,1929777
广西,广电,1929778
广西,广电,1929779
广西,广电,1929780
广西,广电,1929781
广西,广电,1929782
广西,广电,1929783
广西,广电,1929784
广西,广电,1929785
广西,广电,1929786
广西,广电,1929787
广西,广电,1929788
广西,广电,1929789
